Datetime;Ticker;superior_POI;superior_POI_price;TF;pine_code
2021-08-25 14:00:00+01:00;CADCHF;higher_low;0.72204;H1;plot(0.72204, color=color.new(color.green, 60), linewidth=1)
2021-08-25 08:00:00+01:00;CADCHF;lower_high;0.7255;H1;plot(0.7255, color=color.new(color.green, 60), linewidth=1)
2021-08-20 10:00:00+01:00;CADCHF;lower_low;0.70794;H1;plot(0.70794, color=color.new(color.green, 60), linewidth=1)
2021-08-18 16:00:00+01:00;CADCHF;;0.72776;H1;plot(0.72776, color=color.new(color.green, 60), linewidth=1)
2021-08-17 13:00:00+01:00;CADCHF;;0.72034;H1;plot(0.72034, color=color.new(color.green, 60), linewidth=1)
2022-01-04 07:00:00+00:00;CADCHF;higher_high;0.72207;H4;plot(0.72207, color=color.new(color.green, 50), linewidth=1)
2021-12-29 15:00:00+00:00;CADCHF;higher_low;0.71345;H4;plot(0.71345, color=color.new(color.green, 50), linewidth=1)
2021-12-23 07:00:00+00:00;CADCHF;lower_high;0.71812;H4;plot(0.71812, color=color.new(color.green, 50), linewidth=1)
2021-12-20 19:00:00+00:00;CADCHF;lower_low;0.71052;H4;plot(0.71052, color=color.new(color.green, 50), linewidth=1)
2021-12-08 11:00:00+00:00;CADCHF;lower_high;0.73254;H4;plot(0.73254, color=color.new(color.green, 50), linewidth=1)
2021-12-03 19:00:00+00:00;CADCHF;lower_low;0.71322;H4;plot(0.71322, color=color.new(color.green, 50), linewidth=1)
2021-11-17 07:00:00+00:00;CADCHF;lower_high;0.74221;H4;plot(0.74221, color=color.new(color.green, 50), linewidth=1)
2021-11-11 15:00:00+00:00;CADCHF;higher_low;0.73104;H4;plot(0.73104, color=color.new(color.green, 50), linewidth=1)
2021-10-20 08:00:00+01:00;CADCHF;higher_high;0.74896;H4;plot(0.74896, color=color.new(color.green, 50), linewidth=1)
2021-09-21 12:00:00+01:00;CADCHF;lower_low;0.71887;H4;plot(0.71887, color=color.new(color.green, 50), linewidth=1)
2021-09-06 12:00:00+01:00;CADCHF;higher_high;0.73157;H4;plot(0.73157, color=color.new(color.green, 50), linewidth=1)
2021-08-27 20:00:00+01:00;CADCHF;higher_low;0.72085;H4;plot(0.72085, color=color.new(color.green, 50), linewidth=1)
2021-08-26 12:00:00+01:00;CADCHF;;0.7278;H4;plot(0.7278, color=color.new(color.green, 50), linewidth=1)
2021-08-20 08:00:00+01:00;CADCHF;;0.70954;H4;plot(0.70954, color=color.new(color.green, 50), linewidth=1)
2021-12-20 15:00:00+00:00;CADCHF;lower_low;0.71052;H8;plot(0.71052, color=color.new(color.green, 40), linewidth=2)
2021-10-20 08:00:00+01:00;CADCHF;higher_high;0.74896;H8;plot(0.74896, color=color.new(color.green, 40), linewidth=2)
2021-09-21 08:00:00+01:00;CADCHF;higher_low;0.71887;H8;plot(0.71887, color=color.new(color.green, 40), linewidth=2)
2021-08-26 08:00:00+01:00;CADCHF;;0.7278;H8;plot(0.7278, color=color.new(color.green, 40), linewidth=2)
2021-08-20 08:00:00+01:00;CADCHF;;0.70954;H8;plot(0.70954, color=color.new(color.green, 40), linewidth=2)
2021-12-20 11:00:00+00:00;CADCHF;lower_low;0.71052;H12;plot(0.71052, color=color.new(color.green, 30), linewidth=2)
2021-10-20 00:00:00+01:00;CADCHF;;0.74896;H12;plot(0.74896, color=color.new(color.green, 30), linewidth=2)
2021-09-21 12:00:00+01:00;CADCHF;;0.71887;H12;plot(0.71887, color=color.new(color.green, 30), linewidth=2)
2021-10-21;CADJPY;higher_high;93.01952;D1;plot(93.01952, color=color.new(color.green, 20), linewidth=2)
2021-08-20;CADJPY;higher_low;84.67216;D1;plot(84.67216, color=color.new(color.green, 20), linewidth=2)
2021-06-01;CADJPY;higher_high;91.18036;D1;plot(91.18036, color=color.new(color.green, 20), linewidth=2)
2021-01-28;CADJPY;higher_low;80.97546;D1;plot(80.97546, color=color.new(color.green, 20), linewidth=2)
2020-12-10;CADJPY;higher_high;82.11963;D1;plot(82.11963, color=color.new(color.green, 20), linewidth=2)
2020-10-29;CADJPY;higher_low;77.91771;D1;plot(77.91771, color=color.new(color.green, 20), linewidth=2)
2020-08-28;CADJPY;lower_high;81.57359;D1;plot(81.57359, color=color.new(color.green, 20), linewidth=2)
2020-07-31;CADJPY;higher_low;77.60373;D1;plot(77.60373, color=color.new(color.green, 20), linewidth=2)
2020-06-05;CADJPY;;81.89662;D1;plot(81.89662, color=color.new(color.green, 20), linewidth=2)
2020-03-09;CADJPY;;73.33508;D1;plot(73.33508, color=color.new(color.green, 20), linewidth=2)
2021-05-31;CADJPY;higher_high;91.18036;W1;plot(91.18036, color=color.new(color.green, 10), linewidth=2)
2020-03-16;CADJPY;lower_low;69.2564;W1;plot(69.2564, color=color.new(color.green, 10), linewidth=2)
2019-12-30;CADJPY;lower_high;86.12696;W1;plot(86.12696, color=color.new(color.green, 10), linewidth=2)
2018-12-31;CADJPY;lower_low;78.24568;W1;plot(78.24568, color=color.new(color.green, 10), linewidth=2)
2018-10-01;CADJPY;;89.1372;W1;plot(89.1372, color=color.new(color.green, 10), linewidth=2)
2018-03-19;CADJPY;;80.53349;W1;plot(80.53349, color=color.new(color.green, 10), linewidth=2)
2022-01-12 13:00:00+00:00;CADJPY;higher_high;92.18545;H1;plot(92.18545, color=color.new(color.green, 60), linewidth=1)
2022-01-06 08:00:00+00:00;CADJPY;higher_low;90.2767;H1;plot(90.2767, color=color.new(color.green, 60), linewidth=1)
2022-01-04 15:00:00+00:00;CADJPY;higher_high;91.67441;H1;plot(91.67441, color=color.new(color.green, 60), linewidth=1)
2022-01-03 15:00:00+00:00;CADJPY;higher_low;90.19871;H1;plot(90.19871, color=color.new(color.green, 60), linewidth=1)
2021-12-31 16:00:00+00:00;CADJPY;higher_high;91.26538;H1;plot(91.26538, color=color.new(color.green, 60), linewidth=1)
2021-12-29 01:00:00+00:00;CADJPY;higher_low;89.41177;H1;plot(89.41177, color=color.new(color.green, 60), linewidth=1)
2021-12-27 15:00:00+00:00;CADJPY;higher_high;89.89826;H1;plot(89.89826, color=color.new(color.green, 60), linewidth=1)
2021-12-20 16:00:00+00:00;CADJPY;lower_low;87.41393;H1;plot(87.41393, color=color.new(color.green, 60), linewidth=1)
2021-12-16 12:00:00+00:00;CADJPY;lower_high;89.44923;H1;plot(89.44923, color=color.new(color.green, 60), linewidth=1)
2021-12-15 16:00:00+00:00;CADJPY;higher_low;88.04389;H1;plot(88.04389, color=color.new(color.green, 60), linewidth=1)
2021-12-08 14:00:00+00:00;CADJPY;higher_high;90.3733;H1;plot(90.3733, color=color.new(color.green, 60), linewidth=1)
2021-12-03 20:00:00+00:00;CADJPY;lower_low;87.68591;H1;plot(87.68591, color=color.new(color.green, 60), linewidth=1)
2021-12-03 14:00:00+00:00;CADJPY;lower_high;89.1312;H1;plot(89.1312, color=color.new(color.green, 60), linewidth=1)
2021-12-01 22:00:00+00:00;CADJPY;lower_low;87.80591;H1;plot(87.80591, color=color.new(color.green, 60), linewidth=1)
2021-11-29 14:00:00+00:00;CADJPY;lower_high;89.45423;H1;plot(89.45423, color=color.new(color.green, 60), linewidth=1)
2021-11-26 15:00:00+00:00;CADJPY;lower_low;88.37886;H1;plot(88.37886, color=color.new(color.green, 60), linewidth=1)
2021-11-25 07:00:00+00:00;CADJPY;higher_high;91.27838;H1;plot(91.27838, color=color.new(color.green, 60), linewidth=1)
2021-11-19 12:00:00+00:00;CADJPY;lower_low;89.69175;H1;plot(89.69175, color=color.new(color.green, 60), linewidth=1)
2021-11-19 08:00:00+00:00;CADJPY;lower_high;90.86034;H1;plot(90.86034, color=color.new(color.green, 60), linewidth=1)
2021-11-18 02:00:00+00:00;CADJPY;lower_low;90.20571;H1;plot(90.20571, color=color.new(color.green, 60), linewidth=1)
2021-11-17 07:00:00+00:00;CADJPY;lower_high;91.6064;H1;plot(91.6064, color=color.new(color.green, 60), linewidth=1)
2021-11-12 15:00:00+00:00;CADJPY;higher_low;90.4187;H1;plot(90.4187, color=color.new(color.green, 60), linewidth=1)
2021-11-10 15:00:00+00:00;CADJPY;lower_high;91.71341;H1;plot(91.71341, color=color.new(color.green, 60), linewidth=1)
2021-11-09 15:00:00+00:00;CADJPY;lower_low;90.39769;H1;plot(90.39769, color=color.new(color.green, 60), linewidth=1)
2021-11-04 07:00:00+00:00;CADJPY;lower_high;92.21345;H1;plot(92.21345, color=color.new(color.green, 60), linewidth=1)
2021-11-02 10:00:00+00:00;CADJPY;higher_low;91.39961;H1;plot(91.39961, color=color.new(color.green, 60), linewidth=1)
2021-11-01 15:00:00+00:00;CADJPY;lower_high;92.49847;H1;plot(92.49847, color=color.new(color.green, 60), linewidth=1)
2021-10-27 14:00:00+01:00;CADJPY;lower_low;91.23163;H1;plot(91.23163, color=color.new(color.green, 60), linewidth=1)
2021-10-26 15:00:00+01:00;CADJPY;lower_high;92.52447;H1;plot(92.52447, color=color.new(color.green, 60), linewidth=1)
2021-10-22 17:00:00+01:00;CADJPY;lower_low;91.6296;H1;plot(91.6296, color=color.new(color.green, 60), linewidth=1)
2021-10-21 03:00:00+01:00;CADJPY;higher_high;93.02852;H1;plot(93.02852, color=color.new(color.green, 60), linewidth=1)
2021-10-18 07:00:00+01:00;CADJPY;higher_low;92.03156;H1;plot(92.03156, color=color.new(color.green, 60), linewidth=1)
2021-10-15 10:00:00+01:00;CADJPY;higher_high;92.67549;H1;plot(92.67549, color=color.new(color.green, 60), linewidth=1)
2021-10-13 22:00:00+01:00;CADJPY;higher_low;90.90366;H1;plot(90.90366, color=color.new(color.green, 60), linewidth=1)
2021-10-12 17:00:00+01:00;CADJPY;higher_high;91.41839;H1;plot(91.41839, color=color.new(color.green, 60), linewidth=1)
2021-10-06 15:00:00+01:00;CADJPY;higher_low;87.97689;H1;plot(87.97689, color=color.new(color.green, 60), linewidth=1)
2021-10-05 16:00:00+01:00;CADJPY;higher_high;88.84018;H1;plot(88.84018, color=color.new(color.green, 60), linewidth=1)
2021-10-01 08:00:00+01:00;CADJPY;lower_low;87.16595;H1;plot(87.16595, color=color.new(color.green, 60), linewidth=1)
2021-09-30 15:00:00+01:00;CADJPY;lower_high;88.31713;H1;plot(88.31713, color=color.new(color.green, 60), linewidth=1)
2021-09-28 16:00:00+01:00;CADJPY;higher_low;87.60192;H1;plot(87.60192, color=color.new(color.green, 60), linewidth=1)
2021-09-28 07:00:00+01:00;CADJPY;higher_high;88.32314;H1;plot(88.32314, color=color.new(color.green, 60), linewidth=1)
2021-09-20 13:00:00+01:00;CADJPY;lower_low;84.88214;H1;plot(84.88214, color=color.new(color.green, 60), linewidth=1)
2021-09-17 10:00:00+01:00;CADJPY;lower_high;87.02904;H1;plot(87.02904, color=color.new(color.green, 60), linewidth=1)
2021-09-15 13:00:00+01:00;CADJPY;lower_low;85.93306;H1;plot(85.93306, color=color.new(color.green, 60), linewidth=1)
2021-09-14 13:00:00+01:00;CADJPY;lower_high;87.24605;H1;plot(87.24605, color=color.new(color.green, 60), linewidth=1)
2021-09-10 21:00:00+01:00;CADJPY;higher_low;86.52301;H1;plot(86.52301, color=color.new(color.green, 60), linewidth=1)
2021-09-10 13:00:00+01:00;CADJPY;lower_high;87.31905;H1;plot(87.31905, color=color.new(color.green, 60), linewidth=1)
2021-09-09 08:00:00+01:00;CADJPY;lower_low;86.35202;H1;plot(86.35202, color=color.new(color.green, 60), linewidth=1)
2021-09-06 08:00:00+01:00;CADJPY;lower_high;87.74609;H1;plot(87.74609, color=color.new(color.green, 60), linewidth=1)
2021-09-03 14:00:00+01:00;CADJPY;higher_low;87.40694;H1;plot(87.40694, color=color.new(color.green, 60), linewidth=1)
2021-09-03 09:00:00+01:00;CADJPY;higher_high;87.75409;H1;plot(87.75409, color=color.new(color.green, 60), linewidth=1)
2021-09-02 01:00:00+01:00;CADJPY;higher_low;86.96997;H1;plot(86.96997, color=color.new(color.green, 60), linewidth=1)
2021-09-01 08:00:00+01:00;CADJPY;higher_high;87.73409;H1;plot(87.73409, color=color.new(color.green, 60), linewidth=1)
2021-08-27 01:00:00+01:00;CADJPY;higher_low;86.52501;H1;plot(86.52501, color=color.new(color.green, 60), linewidth=1)
2021-08-26 08:00:00+01:00;CADJPY;higher_high;87.50607;H1;plot(87.50607, color=color.new(color.green, 60), linewidth=1)
2021-08-20 10:00:00+01:00;CADJPY;lower_low;84.64716;H1;plot(84.64716, color=color.new(color.green, 60), linewidth=1)
2021-08-18 14:00:00+01:00;CADJPY;;87.15104;H1;plot(87.15104, color=color.new(color.green, 60), linewidth=1)
2021-08-17 08:00:00+01:00;CADJPY;;86.38302;H1;plot(86.38302, color=color.new(color.green, 60), linewidth=1)
2021-12-20 15:00:00+00:00;CADJPY;lower_low;87.50593;H4;plot(87.50593, color=color.new(color.green, 50), linewidth=1)
2021-12-08 11:00:00+00:00;CADJPY;lower_high;90.24329;H4;plot(90.24329, color=color.new(color.green, 50), linewidth=1)
2021-12-03 19:00:00+00:00;CADJPY;lower_low;87.71191;H4;plot(87.71191, color=color.new(color.green, 50), linewidth=1)
2021-11-25 07:00:00+00:00;CADJPY;lower_high;91.27038;H4;plot(91.27038, color=color.new(color.green, 50), linewidth=1)
2021-11-19 11:00:00+00:00;CADJPY;lower_low;89.87674;H4;plot(89.87674, color=color.new(color.green, 50), linewidth=1)
2021-11-10 11:00:00+00:00;CADJPY;lower_high;91.67341;H4;plot(91.67341, color=color.new(color.green, 50), linewidth=1)
2021-11-09 11:00:00+00:00;CADJPY;lower_low;90.51969;H4;plot(90.51969, color=color.new(color.green, 50), linewidth=1)
2021-11-01 15:00:00+00:00;CADJPY;lower_high;92.42747;H4;plot(92.42747, color=color.new(color.green, 50), linewidth=1)
2021-10-27 12:00:00+01:00;CADJPY;higher_low;91.45361;H4;plot(91.45361, color=color.new(color.green, 50), linewidth=1)
2021-10-21 00:00:00+01:00;CADJPY;higher_high;92.96751;H4;plot(92.96751, color=color.new(color.green, 50), linewidth=1)
2021-10-01 04:00:00+01:00;CADJPY;higher_low;87.31394;H4;plot(87.31394, color=color.new(color.green, 50), linewidth=1)
2021-09-28 04:00:00+01:00;CADJPY;higher_high;88.26514;H4;plot(88.26514, color=color.new(color.green, 50), linewidth=1)
2021-09-21 12:00:00+01:00;CADJPY;higher_low;85.07812;H4;plot(85.07812, color=color.new(color.green, 50), linewidth=1)
2021-09-03 12:00:00+01:00;CADJPY;;87.81909;H4;plot(87.81909, color=color.new(color.green, 50), linewidth=1)
2021-08-20 08:00:00+01:00;CADJPY;;84.80615;H4;plot(84.80615, color=color.new(color.green, 50), linewidth=1)
2021-12-20 15:00:00+00:00;CADJPY;lower_low;87.50593;H8;plot(87.50593, color=color.new(color.green, 40), linewidth=2)
2021-11-01 15:00:00+00:00;CADJPY;lower_high;92.42747;H8;plot(92.42747, color=color.new(color.green, 40), linewidth=2)
2021-10-27 08:00:00+01:00;CADJPY;higher_low;91.45361;H8;plot(91.45361, color=color.new(color.green, 40), linewidth=2)
2021-10-21 00:00:00+01:00;CADJPY;;92.96751;H8;plot(92.96751, color=color.new(color.green, 40), linewidth=2)
2021-09-21 08:00:00+01:00;CADJPY;;85.07812;H8;plot(85.07812, color=color.new(color.green, 40), linewidth=2)
2021-10-21 00:00:00+01:00;CADJPY;;92.96751;H12;plot(92.96751, color=color.new(color.green, 30), linewidth=2)
2021-09-21 12:00:00+01:00;CADJPY;;85.07812;H12;plot(85.07812, color=color.new(color.green, 30), linewidth=2)
2021-11-29;CHFJPY;higher_low;122.16355;D1;plot(122.16355, color=color.new(color.green, 20), linewidth=2)
2021-11-01;CHFJPY;higher_high;125.47114;D1;plot(125.47114, color=color.new(color.green, 20), linewidth=2)
2021-09-20;CHFJPY;lower_low;117.52898;D1;plot(117.52898, color=color.new(color.green, 20), linewidth=2)
2021-08-02;CHFJPY;lower_high;121.20476;D1;plot(121.20476, color=color.new(color.green, 20), linewidth=2)
2021-07-20;CHFJPY;higher_low;118.63341;D1;plot(118.63341, color=color.new(color.green, 20), linewidth=2)
2021-06-15;CHFJPY;higher_high;122.76178;D1;plot(122.76178, color=color.new(color.green, 20), linewidth=2)
2021-03-24;CHFJPY;higher_low;115.90064;D1;plot(115.90064, color=color.new(color.green, 20), linewidth=2)
2021-02-16;CHFJPY;higher_high;118.8276;D1;plot(118.8276, color=color.new(color.green, 20), linewidth=2)
2021-01-01;CHFJPY;lower_low;107.51531;D1;plot(107.51531, color=color.new(color.green, 20), linewidth=2)
2020-12-30;CHFJPY;higher_high;118.18972;D1;plot(118.18972, color=color.new(color.green, 20), linewidth=2)
2020-11-19;CHFJPY;higher_low;113.74081;D1;plot(113.74081, color=color.new(color.green, 20), linewidth=2)
2020-08-28;CHFJPY;higher_high;117.86753;D1;plot(117.86753, color=color.new(color.green, 20), linewidth=2)
2020-05-06;CHFJPY;;108.69121;D1;plot(108.69121, color=color.new(color.green, 20), linewidth=2)
2020-02-21;CHFJPY;;114.26824;D1;plot(114.26824, color=color.new(color.green, 20), linewidth=2)
2021-06-14;CHFJPY;higher_high;122.76178;W1;plot(122.76178, color=color.new(color.green, 10), linewidth=2)
2020-12-28;CHFJPY;lower_low;107.51531;W1;plot(107.51531, color=color.new(color.green, 10), linewidth=2)
2020-08-24;CHFJPY;higher_high;117.86753;W1;plot(117.86753, color=color.new(color.green, 10), linewidth=2)
2020-05-04;CHFJPY;higher_low;108.69121;W1;plot(108.69121, color=color.new(color.green, 10), linewidth=2)
2020-01-13;CHFJPY;lower_high;114.38196;W1;plot(114.38196, color=color.new(color.green, 10), linewidth=2)
2018-12-31;CHFJPY;lower_low;96.5022;W1;plot(96.5022, color=color.new(color.green, 10), linewidth=2)
2018-09-17;CHFJPY;lower_high;118.05454;W1;plot(118.05454, color=color.new(color.green, 10), linewidth=2)
2018-05-07;CHFJPY;;108.41124;W1;plot(108.41124, color=color.new(color.green, 10), linewidth=2)
2018-01-29;CHFJPY;;118.51958;W1;plot(118.51958, color=color.new(color.green, 10), linewidth=2)
2022-01-13 14:00:00+00:00;CHFJPY;lower_high;125.66515;H1;plot(125.66515, color=color.new(color.green, 60), linewidth=1)
2022-01-10 22:00:00+00:00;CHFJPY;lower_low;124.13697;H1;plot(124.13697, color=color.new(color.green, 60), linewidth=1)
2022-01-04 15:00:00+00:00;CHFJPY;higher_high;127.08827;H1;plot(127.08827, color=color.new(color.green, 60), linewidth=1)
2022-01-03 17:00:00+00:00;CHFJPY;higher_low;125.30987;H1;plot(125.30987, color=color.new(color.green, 60), linewidth=1)
2021-12-31 16:00:00+00:00;CHFJPY;higher_high;126.48922;H1;plot(126.48922, color=color.new(color.green, 60), linewidth=1)
2021-12-29 10:00:00+00:00;CHFJPY;higher_low;124.9799;H1;plot(124.9799, color=color.new(color.green, 60), linewidth=1)
2021-12-28 13:00:00+00:00;CHFJPY;higher_high;125.40714;H1;plot(125.40714, color=color.new(color.green, 60), linewidth=1)
2021-12-24 20:00:00+00:00;CHFJPY;higher_low;124.19996;H1;plot(124.19996, color=color.new(color.green, 60), linewidth=1)
2021-12-24 00:00:00+00:00;CHFJPY;higher_high;124.78908;H1;plot(124.78908, color=color.new(color.green, 60), linewidth=1)
2021-12-20 07:00:00+00:00;CHFJPY;lower_low;122.63009;H1;plot(122.63009, color=color.new(color.green, 60), linewidth=1)
2021-12-16 14:00:00+00:00;CHFJPY;higher_high;123.98002;H1;plot(123.98002, color=color.new(color.green, 60), linewidth=1)
2021-12-15 15:00:00+00:00;CHFJPY;higher_low;122.80007;H1;plot(122.80007, color=color.new(color.green, 60), linewidth=1)
2021-12-14 11:00:00+00:00;CHFJPY;lower_high;123.56898;H1;plot(123.56898, color=color.new(color.green, 60), linewidth=1)
2021-12-09 15:00:00+00:00;CHFJPY;lower_low;122.4601;H1;plot(122.4601, color=color.new(color.green, 60), linewidth=1)
2021-12-09 00:00:00+00:00;CHFJPY;higher_high;123.671;H1;plot(123.671, color=color.new(color.green, 60), linewidth=1)
2021-12-06 22:00:00+00:00;CHFJPY;higher_low;122.4891;H1;plot(122.4891, color=color.new(color.green, 60), linewidth=1)
2021-12-03 14:00:00+00:00;CHFJPY;lower_high;123.53398;H1;plot(123.53398, color=color.new(color.green, 60), linewidth=1)
2021-12-01 22:00:00+00:00;CHFJPY;higher_low;122.4381;H1;plot(122.4381, color=color.new(color.green, 60), linewidth=1)
2021-12-01 08:00:00+00:00;CHFJPY;lower_high;123.55098;H1;plot(123.55098, color=color.new(color.green, 60), linewidth=1)
2021-11-29 06:00:00+00:00;CHFJPY;lower_low;122.11513;H1;plot(122.11513, color=color.new(color.green, 60), linewidth=1)
2021-11-25 07:00:00+00:00;CHFJPY;higher_high;123.72;H1;plot(123.72, color=color.new(color.green, 60), linewidth=1)
2021-11-19 13:00:00+00:00;CHFJPY;lower_low;122.40311;H1;plot(122.40311, color=color.new(color.green, 60), linewidth=1)
2021-11-19 07:00:00+00:00;CHFJPY;lower_high;123.51998;H1;plot(123.51998, color=color.new(color.green, 60), linewidth=1)
2021-11-16 10:00:00+00:00;CHFJPY;lower_low;122.98006;H1;plot(122.98006, color=color.new(color.green, 60), linewidth=1)
2021-11-10 14:00:00+00:00;CHFJPY;lower_high;124.50606;H1;plot(124.50606, color=color.new(color.green, 60), linewidth=1)
2021-11-09 15:00:00+00:00;CHFJPY;lower_low;123.48002;H1;plot(123.48002, color=color.new(color.green, 60), linewidth=1)
2021-11-01 23:00:00+00:00;CHFJPY;higher_high;125.52414;H1;plot(125.52414, color=color.new(color.green, 60), linewidth=1)
2021-10-28 12:00:00+01:00;CHFJPY;lower_low;123.49002;H1;plot(123.49002, color=color.new(color.green, 60), linewidth=1)
2021-10-26 15:00:00+01:00;CHFJPY;lower_high;124.22904;H1;plot(124.22904, color=color.new(color.green, 60), linewidth=1)
2021-10-25 15:00:00+01:00;CHFJPY;lower_low;123.51002;H1;plot(123.51002, color=color.new(color.green, 60), linewidth=1)
2021-10-22 02:00:00+01:00;CHFJPY;lower_high;124.39305;H1;plot(124.39305, color=color.new(color.green, 60), linewidth=1)
2021-10-21 18:00:00+01:00;CHFJPY;higher_low;123.76;H1;plot(123.76, color=color.new(color.green, 60), linewidth=1)
2021-10-20 23:00:00+01:00;CHFJPY;higher_high;124.55606;H1;plot(124.55606, color=color.new(color.green, 60), linewidth=1)
2021-10-20 13:00:00+01:00;CHFJPY;higher_low;123.59001;H1;plot(123.59001, color=color.new(color.green, 60), linewidth=1)
2021-10-19 13:00:00+01:00;CHFJPY;higher_high;124.30804;H1;plot(124.30804, color=color.new(color.green, 60), linewidth=1)
2021-10-13 02:00:00+01:00;CHFJPY;higher_low;121.92015;H1;plot(121.92015, color=color.new(color.green, 60), linewidth=1)
2021-10-11 17:00:00+01:00;CHFJPY;higher_high;122.35289;H1;plot(122.35289, color=color.new(color.green, 60), linewidth=1)
2021-10-06 11:00:00+01:00;CHFJPY;higher_low;119.72832;H1;plot(119.72832, color=color.new(color.green, 60), linewidth=1)
2021-10-04 14:00:00+01:00;CHFJPY;higher_high;120.27872;H1;plot(120.27872, color=color.new(color.green, 60), linewidth=1)
2021-10-01 11:00:00+01:00;CHFJPY;higher_low;118.99038;H1;plot(118.99038, color=color.new(color.green, 60), linewidth=1)
2021-09-28 13:00:00+01:00;CHFJPY;higher_high;120.21871;H1;plot(120.21871, color=color.new(color.green, 60), linewidth=1)
2021-09-20 10:00:00+01:00;CHFJPY;lower_low;117.5105;H1;plot(117.5105, color=color.new(color.green, 60), linewidth=1)
2021-09-10 10:00:00+01:00;CHFJPY;lower_high;120.1067;H1;plot(120.1067, color=color.new(color.green, 60), linewidth=1)
2021-09-09 15:00:00+01:00;CHFJPY;lower_low;119.41035;H1;plot(119.41035, color=color.new(color.green, 60), linewidth=1)
2021-09-07 08:00:00+01:00;CHFJPY;lower_high;120.36873;H1;plot(120.36873, color=color.new(color.green, 60), linewidth=1)
2021-09-06 14:00:00+01:00;CHFJPY;higher_low;119.79032;H1;plot(119.79032, color=color.new(color.green, 60), linewidth=1)
2021-09-03 14:00:00+01:00;CHFJPY;lower_high;120.43173;H1;plot(120.43173, color=color.new(color.green, 60), linewidth=1)
2021-08-30 15:00:00+01:00;CHFJPY;lower_low;119.66033;H1;plot(119.66033, color=color.new(color.green, 60), linewidth=1)
2021-08-30 03:00:00+01:00;CHFJPY;higher_high;120.61875;H1;plot(120.61875, color=color.new(color.green, 60), linewidth=1)
2021-08-27 01:00:00+01:00;CHFJPY;higher_low;119.74032;H1;plot(119.74032, color=color.new(color.green, 60), linewidth=1)
2021-08-25 19:00:00+01:00;CHFJPY;higher_high;120.50273;H1;plot(120.50273, color=color.new(color.green, 60), linewidth=1)
2021-08-19 21:00:00+01:00;CHFJPY;;119.30236;H1;plot(119.30236, color=color.new(color.green, 60), linewidth=1)
2021-08-17 09:00:00+01:00;CHFJPY;;120.13471;H1;plot(120.13471, color=color.new(color.green, 60), linewidth=1)
2022-01-04 15:00:00+00:00;CHFJPY;higher_high;127.05526;H4;plot(127.05526, color=color.new(color.green, 50), linewidth=1)
2021-12-20 07:00:00+00:00;CHFJPY;higher_low;122.78408;H4;plot(122.78408, color=color.new(color.green, 50), linewidth=1)
2021-12-08 23:00:00+00:00;CHFJPY;higher_high;123.55698;H4;plot(123.55698, color=color.new(color.green, 50), linewidth=1)
2021-12-06 15:00:00+00:00;CHFJPY;higher_low;122.39411;H4;plot(122.39411, color=color.new(color.green, 50), linewidth=1)
2021-12-01 07:00:00+00:00;CHFJPY;lower_high;123.40897;H4;plot(123.40897, color=color.new(color.green, 50), linewidth=1)
2021-11-29 03:00:00+00:00;CHFJPY;lower_low;122.30312;H4;plot(122.30312, color=color.new(color.green, 50), linewidth=1)
2021-11-25 07:00:00+00:00;CHFJPY;lower_high;123.64899;H4;plot(123.64899, color=color.new(color.green, 50), linewidth=1)
2021-11-09 11:00:00+00:00;CHFJPY;lower_low;123.46402;H4;plot(123.46402, color=color.new(color.green, 50), linewidth=1)
2021-11-01 23:00:00+00:00;CHFJPY;higher_high;125.45014;H4;plot(125.45014, color=color.new(color.green, 50), linewidth=1)
2021-10-28 04:00:00+01:00;CHFJPY;higher_low;123.56001;H4;plot(123.56001, color=color.new(color.green, 50), linewidth=1)
2021-10-20 20:00:00+01:00;CHFJPY;higher_high;124.50806;H4;plot(124.50806, color=color.new(color.green, 50), linewidth=1)
2021-09-20 08:00:00+01:00;CHFJPY;lower_low;117.63349;H4;plot(117.63349, color=color.new(color.green, 50), linewidth=1)
2021-09-03 00:00:00+01:00;CHFJPY;lower_high;120.38673;H4;plot(120.38673, color=color.new(color.green, 50), linewidth=1)
2021-08-30 16:00:00+01:00;CHFJPY;;119.80032;H4;plot(119.80032, color=color.new(color.green, 50), linewidth=1)
2021-08-30 00:00:00+01:00;CHFJPY;;120.58474;H4;plot(120.58474, color=color.new(color.green, 50), linewidth=1)
2021-11-28 23:00:00+00:00;CHFJPY;higher_low;122.30312;H8;plot(122.30312, color=color.new(color.green, 40), linewidth=2)
2021-11-01 23:00:00+00:00;CHFJPY;higher_high;125.45014;H8;plot(125.45014, color=color.new(color.green, 40), linewidth=2)
2021-09-20 08:00:00+01:00;CHFJPY;;117.63349;H8;plot(117.63349, color=color.new(color.green, 40), linewidth=2)
2021-08-30 00:00:00+01:00;CHFJPY;;120.58474;H8;plot(120.58474, color=color.new(color.green, 40), linewidth=2)
2021-11-28 23:00:00+00:00;CHFJPY;higher_low;122.30312;H12;plot(122.30312, color=color.new(color.green, 30), linewidth=2)
2021-11-01 23:00:00+00:00;CHFJPY;;125.45014;H12;plot(125.45014, color=color.new(color.green, 30), linewidth=2)
2021-09-20 00:00:00+01:00;CHFJPY;;117.63349;H12;plot(117.63349, color=color.new(color.green, 30), linewidth=2)
